4140.0, 3235.0, 3156.0, 10531.0, 313.0, 8625.0
3890.0, 3344.0, 3125.0, 10359.0, 437.0, 9234.0
4281.0, 3375.0, 3110.0, 10766.0, 312.0, 8515.0
3922.0, 3219.0, 3078.0, 10219.0, 297.0, 8469.0
3953.0, 3343.0, 3110.0, 10406.0, 313.0, 8750.0
4047.0, 4766.0, 3250.0, 12063.0, 3000.0, 11719.0
4282.0, 3468.0, 3610.0, 11360.0, 343.0, 8843.0
4297.0, 3641.0, 3296.0, 11234.0, 313.0, 9954.0
3937.0, 3297.0, 3297.0, 10531.0, 297.0, 8531.0
4062.0, 3406.0, 3219.0, 10687.0, 312.0, 8453.0
4610.0, 3750.0, 3109.0, 11469.0, 297.0, 8500.0
4078.0, 3437.0, 3172.0, 10687.0, 312.0, 8875.0
3906.0, 3344.0, 3250.0, 10500.0, 313.0, 8422.0
3875.0, 3218.0, 3188.0, 10281.0, 328.0, 8640.0
4016.0, 3891.0, 3500.0, 11407.0, 391.0, 8797.0
3984.0, 3203.0, 3109.0, 10296.0, 328.0, 8485.0
3859.0, 3172.0, 3141.0, 10172.0, 312.0, 8609.0
3859.0, 3235.0, 3078.0, 10172.0, 313.0, 8719.0
3860.0, 3218.0, 3157.0, 10235.0, 313.0, 8797.0
4031.0, 3282.0, 3265.0, 10578.0, 313.0, 8782.0
3937.0, 3156.0, 3203.0, 10296.0, 328.0, 8594.0
3875.0, 3188.0, 3265.0, 10328.0, 313.0, 8407.0
3906.0, 3250.0, 3188.0, 10344.0, 312.0, 8578.0
3891.0, 3156.0, 4375.0, 11422.0, 297.0, 8500.0
3843.0, 3235.0, 3062.0, 10140.0, 297.0, 8688.0
3907.0, 3218.0, 3110.0, 10235.0, 313.0, 8531.0
3843.0, 3250.0, 3063.0, 10156.0, 344.0, 8469.0
3906.0, 4657.0, 3640.0, 12203.0, 313.0, 8563.0
3907.0, 3328.0, 3094.0, 10329.0, 313.0, 8531.0
3890.0, 3313.0, 3109.0, 10312.0, 312.0, 8578.0
3844.0, 3250.0, 3047.0, 10141.0, 313.0, 8641.0
3828.0, 3250.0, 3047.0, 10125.0, 313.0, 8782.0
3938.0, 3359.0, 3109.0, 10406.0, 313.0, 8938.0
3922.0, 3265.0, 3157.0, 10344.0, 328.0, 8437.0
4078.0, 3250.0, 3219.0, 10547.0, 313.0, 8641.0
4203.0, 3312.0, 3172.0, 10687.0, 296.0, 8531.0
3922.0, 3141.0, 3187.0, 10250.0, 312.0, 8609.0
5141.0, 3203.0, 3109.0, 11453.0, 313.0, 8594.0
3875.0, 3266.0, 3156.0, 10297.0, 312.0, 8406.0
3922.0, 3187.0, 3110.0, 10219.0, 297.0, 8312.0
3859.0, 3282.0, 3078.0, 10219.0, 313.0, 8625.0
3906.0, 3234.0, 3188.0, 10328.0, 313.0, 8375.0
3922.0, 3171.0, 3094.0, 10187.0, 312.0, 8578.0
3875.0, 3188.0, 3156.0, 10219.0, 313.0, 8594.0
3906.0, 3234.0, 3157.0, 10297.0, 547.0, 8672.0
3891.0, 3265.0, 3079.0, 10235.0, 297.0, 8609.0
3953.0, 3203.0, 3187.0, 10343.0, 297.0, 8610.0
3938.0, 3234.0, 3219.0, 10391.0, 313.0, 8469.0
3891.0, 3219.0, 3078.0, 10188.0, 313.0, 8422.0
3938.0, 3187.0, 3125.0, 10250.0, 312.0, 8594.0
3937.0, 3219.0, 4375.0, 11531.0, 312.0, 8578.0
4000.0, 3218.0, 3297.0, 10515.0, 313.0, 8516.0
3906.0, 3203.0, 3422.0, 10531.0, 313.0, 9094.0
4281.0, 3297.0, 3141.0, 10719.0, 328.0, 8812.0
5109.0, 3860.0, 3703.0, 12672.0, 375.0, 9594.0
4438.0, 3500.0, 3109.0, 11047.0, 328.0, 9203.0
3953.0, 3297.0, 3219.0, 10469.0, 328.0, 8562.0
4141.0, 3297.0, 3875.0, 11313.0, 312.0, 9484.0
4219.0, 3375.0, 3140.0, 10734.0, 313.0, 8688.0
4703.0, 3750.0, 3359.0, 11812.0, 312.0, 8859.0
4109.0, 3438.0, 3109.0, 10656.0, 313.0, 8641.0
5484.0, 3953.0, 3250.0, 12687.0, 484.0, 8516.0
3859.0, 3234.0, 3079.0, 10172.0, 297.0, 8484.0
3859.0, 3250.0, 3094.0, 10203.0, 313.0, 8672.0
5141.0, 3140.0, 3188.0, 11469.0, 312.0, 8437.0
3860.0, 3250.0, 3078.0, 10188.0, 359.0, 8609.0
3907.0, 3156.0, 3187.0, 10250.0, 296.0, 8203.0
3859.0, 3266.0, 3078.0, 10203.0, 312.0, 8625.0
3875.0, 3188.0, 3062.0, 10125.0, 312.0, 8531.0
3922.0, 3219.0, 3266.0, 10407.0, 312.0, 8640.0
3953.0, 3266.0, 3078.0, 10297.0, 328.0, 8672.0
3937.0, 3172.0, 3203.0, 10312.0, 297.0, 8578.0
3859.0, 3203.0, 3110.0, 10172.0, 312.0, 8515.0
3875.0, 3188.0, 3156.0, 10219.0, 313.0, 8625.0
3891.0, 3234.0, 3094.0, 10219.0, 313.0, 8469.0
3906.0, 3203.0, 3063.0, 10172.0, 297.0, 8562.0
3906.0, 3235.0, 3187.0, 10328.0, 313.0, 8422.0
3922.0, 3203.0, 4422.0, 11547.0, 313.0, 8250.0
3844.0, 3266.0, 3156.0, 10266.0, 297.0, 8594.0
3938.0, 3156.0, 3203.0, 10297.0, 313.0, 8407.0
4063.0, 3328.0, 3156.0, 10547.0, 312.0, 8578.0
4157.0, 3328.0, 3187.0, 10672.0, 313.0, 8563.0
3906.0, 3219.0, 3390.0, 10515.0, 484.0, 9344.0
4109.0, 3516.0, 3234.0, 10859.0, 344.0, 8891.0
4047.0, 3172.0, 3156.0, 10375.0, 297.0, 8656.0
3890.0, 3219.0, 3219.0, 10328.0, 391.0, 9672.0
5391.0, 4125.0, 4047.0, 13563.0, 391.0, 10078.0
5703.0, 4656.0, 4031.0, 14390.0, 328.0, 9203.0
5219.0, 3297.0, 3093.0, 11609.0, 312.0, 8547.0
3953.0, 3172.0, 3203.0, 10328.0, 312.0, 8562.0
3953.0, 3344.0, 3141.0, 10438.0, 313.0, 8875.0
